,bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
10,05082019-Bear1,2,339.55986217455086,37.07913833950299,220.0,,,,,,,,,,,"(1651.0, 661.0)",,,,,,,,,,,,,,,,,,,,,,,,,232.0,,,,,,,,,,,"(1691.0, 788.0)",,,,,,,,,,,,,,,,,,,,,,,,,154.0,174.0,0.4,0.48,0.88,0.5454545454545454,91.51180251748951,26.6565657953158,84.13382197428095,146.6820541170596,"(1140.0, 1017.0)","(990.0, 1089.0)",173.0,200.0,0.54,0.32,0.86,0.372093023255814,117.61387035549845,12.56602562467545,95.20085346256094,144.24028424744483,"(1296.0, 1032.0)","(1119.0, 1152.0)"
11,05082019-Bear1,2,339.55986217455086,37.07913833950299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,216.0,0.36,0.2,0.56,0.35714285714285715,67.00300366401495,17.539740591012173,97.78680789189659,129.5423717714929,"(1278.0, 951.0)","(1158.0, 972.0)",235.0,,,,,,,,,,,"(1452.0, 957.0)"
12,05082019-Bear1,2,339.55986217455086,37.07913833950299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,"(1302.0, 930.0)",,,,,,,,,,,,
13,08082019-Bear9,13,327.8811979970795,40.985149749634935,21.0,32.0,0.22,0.44,0.66,0.6666666666666666,74.8161747217806,27.461473012203847,134.78591358150155,131.57697366940766,"(1017.0, 1272.0)","(927.0, 1374.0)",,17.0,,,,,,,,,"(1071.0, 1395.0)",,,12.0,,,,,,,,,"(918.0, 1395.0)",,12.0,30.0,0.36,0.6,0.96,0.625,99.2334746947823,22.442426339413487,122.7781841370852,130.5005575000065,"(1041.0, 1419.0)","(918.0, 1551.0)",30.0,43.0,0.26,0.5,0.76,0.6578947368421053,89.76970535765395,38.484282505978975,131.88651371539095,162.98808013449326,"(903.0, 1374.0)","(771.0, 1470.0)",,7.0,,,,,,,,,"(882.0, 1572.0)",,4.0,17.0,0.26,0.46,0.72,0.6388888888888891,56.895100843570006,29.51609730299723,127.60592658650305,118.83567815592157,"(642.0, 1635.0)","(591.0, 1725.0)",26.0,43.0,0.34,0.38,0.72,0.5277777777777778,77.14522020190233,40.18012568422354,166.4783769743086,154.36037942461505,"(795.0, 1611.0)","(702.0, 1716.0)"
14,08082019-Bear9,13,327.8811979970795,40.985149749634935,54.0,67.0,0.26,0.38,0.64,0.59375,107.5668396858437,32.66833329081849,138.16718134202495,255.63770215996112,"(1206.0, 1116.0)","(1059.0, 1245.0)",38.0,52.0,0.28,0.4,0.68,0.5882352941176471,91.74949591142176,34.689263468687265,147.08155900723924,204.18429207399328,"(1197.0, 1263.0)","(1095.0, 1395.0)",36.0,54.0,0.36,0.44,0.8,0.5499999999999999,110.29111478265146,38.94139827997964,141.21725284114547,173.5566482628943,"(1050.0, 1248.0)","(924.0, 1404.0)",60.0,70.0,0.2,0.44,0.64,0.6875,100.44692628448121,39.737262110014576,151.69235313620786,207.855082573322,"(1209.0, 1272.0)","(1074.0, 1395.0)",68.0,77.0,0.18,0.44,0.62,0.7096774193548387,95.37228370968158,25.186156912081685,123.69498777234269,226.10006832131023,"(1068.0, 1200.0)","(963.0, 1338.0)",42.0,61.0,0.38,0.36,0.74,0.4864864864864865,105.03128105474104,33.409953606672374,162.21270757866046,190.78201346509826,"(1047.0, 1425.0)","(909.0, 1557.0)",40.0,65.0,0.5,0.22,0.72,0.3055555555555556,99.17858891918155,31.6954649752926,184.35750594971717,167.5426199923139,"(819.0, 1485.0)","(690.0, 1611.0)",62.0,88.0,0.52,0.28,0.8,0.35000000000000003,129.5118623910567,37.62578902827156,121.54128928063913,245.02986106289163,"(1029.0, 1419.0)","(864.0, 1587.0)"
15,08082019-Bear9,13,327.8811979970795,40.985149749634935,86.0,101.0,0.3,0.6,0.9,0.6666666666666666,105.651549917642,20.674440742133754,120.85616450971793,113.40022535740887,"(1368.0, 924.0)","(1248.0, 1074.0)",72.0,84.0,0.24,0.56,0.8,0.7000000000000001,114.55326272088458,30.69177414226816,105.41937677675772,195.5463200401633,"(1392.0, 1080.0)","(1254.0, 1236.0)",76.0,89.0,0.26,0.48,0.74,0.6486486486486487,102.69841770932987,44.884852678826974,96.90150927617177,211.40142707044689,"(1236.0, 1071.0)","(1107.0, 1206.0)",92.0,106.0,0.28,0.68,0.96,0.7083333333333334,112.10289915965599,17.84747881354675,124.46294629326435,148.58988888253802,"(1401.0, 1074.0)","(1263.0, 1224.0)",99.0,112.0,0.26,0.64,0.9,0.7111111111111111,99.2334746947823,33.975579465257105,127.81910068530449,137.51222167906064,"(1230.0, 1044.0)","(1107.0, 1176.0)",79.0,93.0,0.28,0.7,0.98,0.7142857142857143,129.5538980501938,36.89512162874653,124.0246951215765,160.40027632893077,"(1251.0, 1212.0)","(1080.0, 1374.0)",76.0,109.0,0.66,0.4,1.06,0.37735849056603776,152.84558384199394,15.212248354533264,95.37228370968158,169.0474564784393,"(1059.0, 1251.0)","(864.0, 1449.0)",102.0,131.0,0.58,0.28,0.86,0.32558139534883723,84.03668841642917,28.098487503778568,158.236634506678,109.9646711790545,"(1176.0, 1254.0)","(1071.0, 1365.0)"
16,08082019-Bear9,13,327.8811979970795,40.985149749634935,131.0,145.0,0.28,0.4,0.68,0.5882352941176471,100.22986082001712,24.361958049385123,129.10129743732247,199.98887566380625,"(1554.0, 807.0)","(1401.0, 906.0)",112.0,128.0,0.32,0.52,0.84,0.6190476190476191,75.97170525926084,36.63594546343796,131.0062593924428,154.0180383021709,"(1539.0, 957.0)","(1425.0, 1035.0)",113.0,123.0,0.2,0.52,0.72,0.7222222222222223,52.61922177303651,34.0156214113457,121.69798683626611,111.37594306870965,"(1356.0, 942.0)","(1284.0, 1005.0)",140.0,153.0,0.26,0.46,0.72,0.6388888888888891,107.60479775549044,28.001428534987287,126.54542662617249,201.8748925008314,"(1578.0, 933.0)","(1419.0, 1047.0)",144.0,156.0,0.24,0.46,0.7,0.6571428571428573,94.56961721398687,31.132137735786795,106.48573848173285,185.1970406824877,"(1410.0, 897.0)","(1284.0, 1014.0)",128.0,141.0,0.26,0.54,0.8,0.675,91.12422839179492,21.001071401240466,132.7096548861461,169.9905443142353,"(1422.0, 1065.0)","(1281.0, 1152.0)",129.0,145.0,0.32,0.46,0.78,0.5897435897435898,80.19067900947094,46.727347453070784,163.75782424055348,174.34927621972855,"(1197.0, 1146.0)","(1080.0, 1233.0)",145.0,173.0,0.56,0.22,0.78,0.28205128205128205,130.14097164229258,15.212248354533264,109.77151269796732,193.42760445624214,"(1398.0, 1071.0)","(1215.0, 1221.0)"
17,08082019-Bear9,13,327.8811979970795,40.985149749634935,165.0,179.0,0.28,0.46,0.74,0.6216216216216216,107.08487288128048,12.56602562467545,107.97103778328707,153.5926143991133,"(1737.0, 660.0)","(1575.0, 768.0)",154.0,164.0,0.2,0.46,0.66,0.696969696969697,94.56961721398687,33.85516947232727,116.76591968549728,154.04950503003897,"(1719.0, 801.0)","(1593.0, 918.0)",149.0,165.0,0.32,0.48,0.8,0.6,92.53249429254568,51.784770927368214,129.37515217382358,214.50991563620082,"(1524.0, 798.0)","(1416.0, 927.0)",176.0,186.0,0.2,0.64,0.84,0.7619047619047621,98.697036429672,30.69177414226816,122.51180555358737,144.57196234373515,"(1755.0, 786.0)","(1614.0, 897.0)",179.0,189.0,0.2,0.58,0.78,0.7435897435897435,75.84617656810393,38.8363875766014,115.6531127985754,155.69288252402245,"(1557.0, 771.0)","(1458.0, 867.0)",168.0,178.0,0.2,0.54,0.74,0.7297297297297298,111.87194688571395,42.00214280248093,114.7195057520734,165.45135490538968,"(1611.0, 915.0)","(1449.0, 1038.0)",168.0,195.0,0.54,0.26,0.8,0.325,117.50965917744806,51.54764786098392,77.03927569752976,195.77460333889076,"(1422.0, 951.0)","(1254.0, 1083.0)",184.0,212.0,0.56,0.14,0.7,0.20000000000000004,94.56961721398687,3.689512162874653,111.5795344137983,142.85530355958804,"(1545.0, 936.0)","(1419.0, 1053.0)"
18,08082019-Bear9,13,327.8811979970795,40.985149749634935,202.0,218.0,0.32,0.38,0.7,0.5428571428571429,95.927316234741,26.088790696389125,126.1763189307708,213.448363970382,"(1860.0, 507.0)","(1746.0, 639.0)",187.0,201.0,0.28,0.46,0.74,0.6216216216216216,83.04271491226669,33.0,145.58386758154214,173.6900781370175,"(1875.0, 657.0)","(1761.0, 756.0)",189.0,,,,,,,,,,,"(1605.0, 750.0)",218.0,,,,,,,,,,,"(1800.0, 753.0)",218.0,,,,,,,,,,,"(1626.0, 756.0)",205.0,,,,,,,,,,,"(1665.0, 861.0)",208.0,218.0,0.2,0.38,0.58,0.6551724137931035,25.77382393049196,40.85208073036183,129.62656323679704,183.15476341139853,"(1524.0, 855.0)","(1494.0, 891.0)",,,,,,,,,,,,
19,08082019-Bear9,13,327.8811979970795,40.985149749634935,237.0,,,,,,,,,,,"(1887.0, 468.0)",224.0,,,,,,,,,,,"(1911.0, 609.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,,,,,,,,,,,"(1578.0, 804.0)",,,,,,,,,,,,
20,08082019-Bear9,15,320.52497562592526,38.519637848764894,9.0,11.0,0.04,0.0,0.04,0.0,5.2177581392778265,0.0,54.67453703507695,0.0,"(708.0, 1743.0)","(711.0, 1734.0)",,7.0,,,,,,,,,"(678.0, 1614.0)",,29.0,31.0,0.04,0.0,0.04,0.0,0.0,0.0,51.679517219107225,0.0,"(729.0, 1731.0)","(729.0, 1731.0)",34.0,45.0,0.22,0.6,0.82,0.7317073170731707,71.1224648054326,33.409953606672374,121.7091717990062,148.00238856056066,"(633.0, 1620.0)","(762.0, 1611.0)",46.0,60.0,0.28,0.66,0.94,0.7021276595744682,61.84749388617134,46.22945489620228,133.3338854155237,162.85729602405348,"(690.0, 1791.0)","(801.0, 1809.0)",8.0,29.0,0.42,0.68,1.1,0.6181818181818182,70.04245141341072,39.6,125.41085479335513,99.10221995495357,"(861.0, 1662.0)","(954.0, 1749.0)",67.0,93.0,0.52,0.54,1.06,0.5094339622641509,87.82279032233033,39.737262110014576,115.60602276698219,137.69566000648263,"(749.0, 1805.0)","(893.0, 1874.0)",43.0,60.0,0.34,0.1,0.44,0.2272727272727273,65.37832209532453,0.0,14.097606179773926,158.21267332296742,"(923.0, 1787.0)","(1004.0, 1874.0)"
21,08082019-Bear9,15,320.52497562592526,38.519637848764894,11.0,20.0,0.18,0.7,0.88,0.7954545454545454,54.67453703507695,26.86005398356452,127.86169285599188,97.57208873443264,"(609.0, 1734.0)","(708.0, 1743.0)",45.0,56.0,0.22,0.7,0.92,0.7608695652173912,109.21205290626122,38.27146456565257,113.8978160457873,148.8154730334776,"(441.0, 1716.0)","(618.0, 1626.0)",31.0,42.0,0.22,0.6,0.82,0.7317073170731707,51.679517219107225,46.02287474723846,132.4632496204136,148.00238856056066,"(639.0, 1758.0)","(729.0, 1731.0)",75.0,86.0,0.22,0.64,0.86,0.7441860465116279,88.44061566949883,34.0156214113457,117.44013368521006,134.71282778857784,"(420.0, 1680.0)","(576.0, 1641.0)",93.0,,,,,,,,,,,"(606.0, 1788.0)",63.0,76.0,0.26,0.54,0.8,0.675,85.81586391804257,32.03720493426354,135.36035239315834,146.8436269684524,"(633.0, 1665.0)","(789.0, 1662.0)",120.0,,,,,,,,,,,"(677.0, 1811.0)",65.0,69.0,0.08,0.22,0.3,0.7333333333333334,14.097606179773926,15.212248354533264,44.42760965885965,227.90184290610733,"(899.0, 1778.0)","(923.0, 1787.0)"
22,08082019-Bear9,15,320.52497562592526,38.519637848764894,55.0,71.0,0.32,0.62,0.94,0.6595744680851064,105.52262790510858,24.529013433075534,125.93078456040844,148.94376880312387,"(387.0, 1803.0)","(576.0, 1770.0)",91.0,103.0,0.24,0.58,0.82,0.7073170731707317,76.34705298831122,39.6,113.8978160457873,139.5541095573635,"(234.0, 1722.0)","(372.0, 1707.0)",72.0,90.0,0.36,0.62,0.98,0.6326530612244898,86.44803352303627,26.088790696389125,134.47246930134062,118.21737948793564,"(405.0, 1815.0)","(558.0, 1779.0)",118.0,,,,,,,,,,,"(360.0, 1695.0)",,,,,,,,,,,,,103.0,,,,,,,,,,,"(576.0, 1653.0)",,,,,,,,,,,,,80.0,88.0,0.16,0.16,0.32,0.5,29.51609730299723,9.9,75.72043977685286,64.60762731916796,"(824.0, 1748.0)","(872.0, 1772.0)"
23,08082019-Bear9,15,320.52497562592526,38.519637848764894,102.0,,,,,,,,,,,"(345.0, 1818.0)",132.0,,,,,,,,,,,"(162.0, 1722.0)",121.0,,,,,,,,,,,"(360.0, 1830.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,"(806.0, 1748.0)"
24,08082019-Bear7,9,294.74099222877027,24.8049390243153,31.0,42.0,0.22,0.66,0.88,0.75,58.59242698506353,42.066910987140474,150.0774550024087,109.3303480283494,"(948.0, 1350.0)","(966.0, 1245.0)",18.0,31.0,0.26,0.5,0.76,0.6578947368421053,73.51300905282004,34.806788131052826,94.28129453926692,129.045293778039,"(843.0, 1287.0)","(864.0, 1155.0)",15.0,30.0,0.3,0.66,0.96,0.6875000000000001,66.43171305935141,41.25,102.6321221645543,110.92264425180504,"(978.0, 1197.0)","(1008.0, 1080.0)",,9.0,,,,,,,,,"(867.0, 1110.0)",,4.0,17.0,0.26,0.58,0.84,0.6904761904761905,59.62872629865576,32.87601709453261,106.14002543809757,114.41858905094122,"(1005.0, 1023.0)","(978.0, 918.0)",30.0,43.0,0.26,0.5,0.76,0.6578947368421053,58.12591934756818,24.361958049385123,102.31330558632149,116.36923114407742,"(846.0, 1131.0)","(858.0, 1026.0)",20.0,44.0,0.48,0.4,0.88,0.4545454545454546,73.79024325749306,33.0,97.36398204675078,121.00652100196915,"(936.0, 936.0)","(912.0, 804.0)",,10.0,,,,,,,,,"(846.0, 834.0)",
25,08082019-Bear7,9,294.74099222877027,24.8049390243153,75.0,85.0,0.2,0.0,0.2,0.0,108.10963185581569,0.0,0.0,280.5,"(1017.0, 1614.0)","(963.0, 1425.0)",56.0,68.0,0.24,0.5,0.74,0.6756756756756757,60.21934904995239,50.480293184568566,115.85303189817694,134.9677341524085,"(855.0, 1458.0)","(837.0, 1350.0)",63.0,75.0,0.24,0.42,0.66,0.6363636363636364,62.786782048453475,32.41735646224103,105.00535700620232,139.32874793092776,"(963.0, 1383.0)","(957.0, 1269.0)",42.0,54.0,0.24,0.54,0.78,0.6923076923076923,74.83436710496055,29.23807449200443,109.70949138520331,123.34705931403522,"(819.0, 1308.0)","(852.0, 1176.0)",46.0,59.0,0.26,0.54,0.8,0.675,73.51300905282004,37.95,96.39446301525831,149.01473291255462,"(966.0, 1212.0)","(987.0, 1080.0)",68.0,80.0,0.24,0.5,0.74,0.6756756756756757,81.45386731150342,39.63436009323224,112.97380227291636,147.98755018905106,"(843.0, 1317.0)","(825.0, 1170.0)",64.0,80.0,0.32,0.4,0.72,0.5555555555555556,64.37115037033284,41.28298681054945,90.8099801783923,143.57250515370663,"(939.0, 1113.0)","(936.0, 996.0)",21.0,24.0,0.06,0.48,0.54,0.8888888888888888,14.758048651498616,34.9628731656882,71.8839690056135,126.20591150483179,"(843.0, 870.0)","(855.0, 846.0)"
26,08082019-Bear7,9,294.74099222877027,24.8049390243153,85.0,87.0,0.04,0.48,0.52,0.923076923076923,0.0,12.56602562467545,86.13252869851203,138.78357981629964,"(1017.0, 1614.0)","(1017.0, 1614.0)",93.0,104.0,0.22,0.64,0.86,0.7441860465116279,65.37832209532453,34.0156214113457,103.3590344382145,106.37447374320016,"(894.0, 1665.0)","(873.0, 1548.0)",96.0,111.0,0.3,0.52,0.82,0.6341463414634146,72.89938271343594,33.16458954969894,119.72452756223345,128.92189264101575,"(990.0, 1572.0)","(978.0, 1440.0)",81.0,93.0,0.24,0.58,0.82,0.7073170731707317,80.58016195069355,40.81874569361485,82.51649835032994,138.94349379362401,"(861.0, 1503.0)","(834.0, 1359.0)",86.0,98.0,0.24,0.56,0.8,0.7000000000000001,58.89367538199666,45.30744971856174,115.54713324007652,114.09186265899947,"(987.0, 1386.0)","(966.0, 1281.0)",105.0,120.0,0.3,0.48,0.78,0.6153846153846153,73.51300905282004,19.93702585643105,85.94266984449577,107.8846153846154,"(867.0, 1521.0)","(846.0, 1389.0)",100.0,114.0,0.28,0.42,0.7,0.6,49.527492365352,23.624404754405983,81.26982834976336,114.33965245027196,"(945.0, 1278.0)","(942.0, 1188.0)",48.0,65.0,0.34,0.24,0.58,0.4137931034482759,37.95,23.158853598570033,100.66352368161968,135.18170490587997,"(864.0, 999.0)","(864.0, 930.0)"
27,08082019-Bear7,9,294.74099222877027,24.8049390243153,111.0,124.0,0.26,0.54,0.8,0.675,78.66538311099744,28.24345056822909,93.6438599161739,107.74465256452406,"(972.0, 1764.0)","(996.0, 1623.0)",136.0,,,,,,,,,,,"(870.0, 1722.0)",137.0,,,,,,,,,,,"(996.0, 1632.0)",122.0,131.0,0.18,0.5,0.68,0.7352941176470588,43.68606757308329,24.969030818195574,117.47490157476193,129.49262179887324,"(864.0, 1653.0)","(879.0, 1575.0)",126.0,140.0,0.28,0.42,0.7,0.6,71.8839690056135,20.07311634998413,83.30457670500465,142.13395521299546,"(981.0, 1596.0)","(1002.0, 1467.0)",144.0,,,,,,,,,,,"(852.0, 1554.0)",135.0,,,,,,,,,,,"(954.0, 1320.0)",77.0,98.0,0.42,0.26,0.68,0.38235294117647056,77.6201810098379,31.35,82.91147387424733,166.43890326711858,"(867.0, 1182.0)","(861.0, 1041.0)"
28,08082019-Bear7,9,294.74099222877027,24.8049390243153,151.0,,,,,,,,,,,"(966.0, 1815.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,124.0,0.26,0.48,0.74,0.6486486486486487,51.81105094475502,33.0412242509263,77.56755120538486,96.80725411095264,"(882.0, 1332.0)","(867.0, 1239.0)"
29,08082019-Bear7,9,294.74099222877027,24.8049390243153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,"(885.0, 1392.0)"
30,08082019-Bear7,15,290.40937484867806,31.000685476292297,,20.0,,,,,,,,,"(1461.0, 678.0)",,23.0,38.0,0.3,0.4,0.7,0.5714285714285715,94.38230766409559,39.737262110014576,135.31006060156798,187.74461594497603,"(1425.0, 534.0)","(1563.0, 636.0)",,12.0,,,,,,,,,"(1584.0, 801.0)",,14.0,27.0,0.26,0.4,0.66,0.6060606060606061,79.64562134857135,44.884852678826974,122.43400262998838,202.2992832414391,"(1590.0, 639.0)","(1701.0, 732.0)",22.0,34.0,0.24,0.38,0.62,0.6129032258064516,98.01888848584237,26.86005398356452,127.60592658650305,196.61154700635743,"(1551.0, 774.0)","(1695.0, 879.0)",,15.0,,,,,,,,,"(1734.0, 744.0)",,5.0,28.0,0.46,0.14,0.6,0.23333333333333334,74.76157101078067,16.334166645409248,108.94998852684658,149.0591325615442,"(1800.0, 912.0)","(1926.0, 963.0)",16.0,43.0,0.54,0.1,0.64,0.15625,111.249651684848,0.0,124.49575293960837,189.9082645009986,"(1755.0, 768.0)","(1920.0, 885.0)"
31,08082019-Bear7,15,290.40937484867806,31.000685476292297,38.0,56.0,0.36,0.28,0.64,0.4375000000000001,114.18429182685331,11.06853648862396,129.6379284777414,221.20853358772408,"(1248.0, 537.0)","(1413.0, 663.0)",58.0,69.0,0.22,0.42,0.64,0.65625,96.56377426343693,48.19017015948378,123.4416157541694,217.08363636115288,"(1230.0, 384.0)","(1377.0, 480.0)",32.0,45.0,0.26,0.34,0.6,0.5666666666666668,81.52068755843514,38.660735895737936,135.63160582990972,179.3413295924841,"(1416.0, 666.0)","(1536.0, 753.0)",47.0,58.0,0.22,0.38,0.6,0.6333333333333334,77.56755120538486,46.727347453070784,135.63160582990972,205.29445316422948,"(1413.0, 504.0)","(1524.0, 591.0)",53.0,65.0,0.24,0.42,0.66,0.6363636363636364,101.01450390909218,36.224922360165245,117.81046218396736,189.50593658247226,"(1374.0, 624.0)","(1518.0, 738.0)",34.0,48.0,0.28,0.3,0.58,0.5172413793103449,97.47576621909674,14.193836690620337,132.4632496204136,185.52551337153525,"(1557.0, 624.0)","(1704.0, 723.0)",35.0,54.0,0.38,0.18,0.56,0.3214285714285714,92.89954251771105,17.771043863543863,148.94848941832208,192.15142456337583,"(1638.0, 798.0)","(1779.0, 891.0)",48.0,74.0,0.52,0.14,0.66,0.21212121212121213,124.49575293960837,14.000714267493644,136.32235693385002,186.63132105839043,"(1569.0, 639.0)","(1755.0, 768.0)"
32,08082019-Bear7,15,290.40937484867806,31.000685476292297,70.0,87.0,0.34,0.34,0.68,0.5,119.3715418347271,13.2,120.85616450971793,187.6557743919162,"(1074.0, 378.0)","(1239.0, 519.0)",90.0,101.0,0.22,0.46,0.68,0.6764705882352939,77.56755120538486,43.310535669742066,118.54764864812799,215.3005589079833,"(1053.0, 246.0)","(1176.0, 315.0)",62.0,76.0,0.28,0.44,0.72,0.6111111111111112,98.47611385508672,37.4080873608903,124.10150079672688,192.07666745483573,"(1218.0, 519.0)","(1371.0, 612.0)",77.0,90.0,0.26,0.44,0.7,0.6285714285714287,89.23739406773375,42.00214280248093,125.28053520000624,188.29130980196297,"(1215.0, 357.0)","(1350.0, 447.0)",86.0,98.0,0.24,0.34,0.58,0.5862068965517242,81.97029949926987,37.66195029469397,131.80391686137406,182.15784468558968,"(1203.0, 495.0)","(1317.0, 591.0)",63.0,80.0,0.34,0.28,0.62,0.4516129032258065,118.30626568360613,14.193836690620337,125.44341353773821,216.62968613676384,"(1371.0, 471.0)","(1536.0, 609.0)",63.0,89.0,0.52,0.16,0.68,0.2352941176470588,132.09277989352788,8.25,121.27219384508554,203.37529495217902,"(1428.0, 627.0)","(1608.0, 786.0)",81.0,106.0,0.5,0.14,0.64,0.21875000000000006,122.43400262998838,0.0,109.37396856656522,205.94362009589696,"(1374.0, 486.0)","(1551.0, 621.0)"
33,08082019-Bear7,15,290.40937484867806,31.000685476292297,104.0,120.0,0.32,0.4,0.72,0.5555555555555556,109.90783639031386,22.442426339413487,107.97103778328707,179.2780661430729,"(888.0, 261.0)","(1050.0, 378.0)",124.0,133.0,0.18,0.44,0.62,0.7096774193548387,75.55847073624506,22.198479677671624,125.76644166795509,142.64615430564328,"(876.0, 123.0)","(993.0, 195.0)",98.0,109.0,0.22,0.44,0.66,0.6666666666666666,86.95046003328562,45.517276939641285,121.4404483687375,233.51927115336758,"(1035.0, 387.0)","(1167.0, 474.0)",112.0,123.0,0.22,0.46,0.68,0.6764705882352939,83.50043413060797,37.07913833950299,102.6321221645543,176.9993457116521,"(1041.0, 210.0)","(1161.0, 303.0)",115.0,130.0,0.3,0.38,0.68,0.5588235294117647,94.38230766409559,9.333809511662427,125.74010187728148,187.3260438721823,"(1005.0, 360.0)","(1143.0, 462.0)",94.0,113.0,0.38,0.34,0.72,0.4722222222222223,111.249651684848,17.539740591012173,114.43436983703803,187.5390005735104,"(1185.0, 339.0)","(1350.0, 456.0)",97.0,121.0,0.48,0.18,0.66,0.2727272727272727,113.51472371459131,14.193836690620337,99.7260873593264,198.7775138188422,"(1245.0, 504.0)","(1419.0, 615.0)",113.0,138.0,0.5,0.16,0.66,0.24242424242424246,109.37396856656522,9.333809511662427,68.21108780836147,182.3629622483689,"(1209.0, 375.0)","(1374.0, 486.0)"
34,08082019-Bear7,15,290.40937484867806,31.000685476292297,140.0,,,,,,,,,,,"(855.0, 237.0)",155.0,,,,,,,,,,,"(849.0, 93.0)",131.0,,,,,,,,,,,"(975.0, 330.0)",146.0,,,,,,,,,,,"(978.0, 186.0)",149.0,,,,,,,,,,,"(993.0, 348.0)",130.0,,,,,,,,,,,"(1161.0, 318.0)",130.0,,,,,,,,,,,"(1224.0, 489.0)",146.0,,,,,,,,,,,"(1197.0, 363.0)"
35,08082019-Bear7,5,293.1505159470132,28.098487503778568,,9.0,,,,,,,,,"(608.0, 166.0)",,18.0,28.0,0.2,0.56,0.76,0.736842105263158,72.08357996104245,18.357151195106503,103.77379245262266,98.29858867057064,"(692.0, 285.0)","(561.0, 281.0)",14.0,27.0,0.26,0.58,0.84,0.6904761904761905,80.33013133314299,17.67717454798702,103.9863692990577,95.7878848161448,"(574.0, 155.0)","(428.0, 151.0)",6.0,19.0,0.26,0.46,0.72,0.6388888888888891,85.84405920038964,12.697736018676714,85.46440779646227,120.93835235128869,"(538.0, 294.0)","(382.0, 299.0)",,5.0,,,,,,,,,"(330.0, 137.0)",,,7.0,,,,,,,,,"(355.0, 298.0)",,,7.0,,,,,,,,,"(135.0, 185.0)",,6.0,24.0,0.36,0.3,0.66,0.4545454545454545,66.32917909939788,19.87624209955192,78.65769193155873,131.93274801958762,"(213.0, 283.0)","(93.0, 271.0)"
